sample_id,ACAA2,ACAD11,ACCS,ACSL6,AGK,AGXT,ALDH1B1,ALDH2,ALKBH7,AMACR,AMT,APEX1,ARMCX2,ARMCX3,ATAD3A,ATAD3B,BAD,BAX,BCL2A1,BCL2L10,BCL2L2,CASP8,CHCHD5,COA4,COMTD1,COX20,COX6A1,COX8A,CPS1,CYP27B1,D2HGDH,DARS2,DHRS4,DHTKD1,DNAJC28,DNAJC30,DNLZ,DTYMK,ENDOG,FPGS,GATC,GCSH,GFER,GLDC,GLRX2,GPX1,GTPBP6,IMMP1L,LDHAL6B,LYRM9,MCU,METAP1D,MGARP,MICU3,MRPL14,MRPL23,MRPL38,MRPL53,MRPS24,MRPS34,MTFR2,MTG1,MTHFD2,MTX1,NAGS,NDUFA11,NDUFA2,NDUFA9,NDUFC2,NDUFS6,NEU4,OXR1,PABPC5,PAICS,PAM16,PDE2A,PDF,PDK2,PDK3,PET100,PET117,PEX11B,PIF1,PNPO,POLB,POLQ,PPIF,PREPL,PTPMT1,PTRH1,RAB24,RDH13,RNASEH1,ROMO1,SARS2,SCO2,SLC25A21,SLC25A23,SLC25A27,SLC25A34,SLC25A47,SLC25A6,SND1,SPHKAP,SPRYD4,STAR,SYNJ2BP,TEFM,TIMM13,TIMM23,TIMM8B,TOMM5,TSPO,TSTD1,TSTD3,UCP2,Target
CGGA_P89,10.16449127,5.201029164,11.31961912,10.26113949,9.643682988,5.641632688,10.22097489,10.97984623,10.63943219,6.256816055,11.10780412,12.55496358,9.100901939,7.838618837,11.11921075,11.78990985,7.1887723,11.48947899,9.70322309,4.574319133,11.5645682,9.553378493,9.302327018,10.30021567,8.459547572,8.824308972,8.408829827,9.443128662,7.804017617,12.6203312,11.27873279,9.317652792,8.655889586,10.01465182,5.268298004,4.182519388,5.919117688,10.66719697,8.307842462,11.52553517,9.626561309,7.92161561,9.744618404,10.88742342,8.726562355,13.63982021,4.182519388,9.173469661,4.574319133,7.905398252,8.561071624,10.02402025,5.846339525,9.090229936,9.903313608,10.19466974,7.855609293,7.447587476,6.432912963,10.74402489,6.360328783,7.685374027,10.48792032,9.968816043,7.366494359,9.646112421,7.821423304,8.414554486,8.854066577,11.187487,8.165607227,11.43575339,4.857062725,11.10692294,7.984702461,8.362190927,7.905398252,9.826148697,8.513874981,7.267709395,5.201029164,8.703388778,7.576612154,8.225511325,9.329797073,7.502785026,10.29248468,11.85485592,5.727960832,4.574319133,8.414554486,6.020665274,9.584113054,11.09719426,6.144250997,8.982770465,4.182519388,11.9468554,10.0351826,8.232015231,4.574319133,4.182519388,12.7092303,8.646198387,7.953507566,5.268298004,9.020738638,9.06501653,11.3119929,8.179137552,10.67077938,7.342441067,11.56841404,8.998078152,6.7647447,10.71886756,Cancer
CGGA_P93,9.210978804,5.08711354,8.650415002,11.16542886,8.848415215,4.182519388,9.328833527,12.902724,10.80203671,5.947303959,10.15160883,12.30361781,8.48166417,7.666079281,10.42883939,11.39811785,7.603085997,10.40418065,6.807966002,4.182519388,11.29671914,8.821183997,9.396232856,10.87845675,7.565792197,8.420698095,8.568516838,8.994845975,8.667997528,5.391795439,11.36218736,8.905087562,9.076047026,11.0463628,4.925053257,4.182519388,6.25258433,9.907485774,9.156026225,10.8887835,9.216957177,8.938049334,9.644794106,11.13420564,7.329866683,13.07826122,4.182519388,8.994845975,4.710434362,8.220512241,8.744560664,9.649220417,5.623396511,9.430072675,9.558003188,9.507698072,7.75974726,7.099843829,5.741752207,10.97766159,6.06711074,7.930399416,9.814002522,8.878918073,6.414646152,8.727895609,7.751482479,8.220512241,9.774032668,10.93843304,12.53935715,11.09176566,8.329637884,12.26666401,6.917278721,10.9881777,7.272899105,9.550923373,6.976056893,7.138773581,5.08711354,8.082801894,7.565792197,8.255879179,8.934423987,6.122935205,11.74669376,11.75595375,6.634876236,4.827313777,8.39978647,5.814331447,8.535362244,10.65138241,6.038233105,7.437317663,5.157043774,12.16875808,11.18308086,7.994723254,4.827313777,4.182519388,12.51168419,8.076216008,7.546770553,5.915420996,8.573191335,8.307344531,11.15846233,8.451504888,10.27270264,6.791613807,10.61565385,5.741752207,6.671304506,11.28752469,Cancer
CGGA_P98,10.14040905,4.593923342,9.197907051,11.4817931,7.162685663,5.045285012,8.778653546,13.86165789,12.03878963,5.661459317,9.48675435,11.60636876,6.819270697,5.559619426,10.87214725,10.61611529,9.136293032,10.74418836,6.067782963,5.611725465,11.95456693,7.528855829,10.766524,9.883064782,10.07429253,7.893906149,10.21450033,11.1657129,6.857717931,5.385740906,11.21932227,7.619692655,8.913948192,9.722180702,4.762394487,4.473916996,6.1018159,9.9409613,10.59962158,11.14975304,7.68943967,8.99825557,10.41556583,10.06631097,8.562638466,13.80696571,4.182519388,9.642538479,4.473916996,9.546805374,8.531023429,8.477739243,5.709066159,9.709422467,10.81852175,11.65006881,6.799634927,6.259456709,5.385740906,11.72958808,5.798690232,6.71814112,7.977568496,8.880159694,7.200210034,9.578025032,8.599125933,9.185055923,10.47856147,12.68685851,10.99283494,11.14597198,6.345516771,10.94522071,6.738975876,12.62046221,8.224406252,10.04920202,6.71814112,7.243950233,5.212914829,7.699872285,7.258232075,7.251109336,9.596160024,5.385740906,11.51368494,12.54620807,5.636872546,5.090506579,8.474720207,5.685514948,7.116283946,11.75339031,4.997248493,8.217190666,5.212914829,13.4065633,10.28497011,7.630648614,4.997248493,4.182519388,11.80764705,8.994050196,8.450336521,7.155058366,7.775767849,7.699872285,12.20267994,8.731413371,11.14123167,6.439238948,11.38085159,8.80050001,6.439238948,9.796445866,Cancer
CGGA_P99,9.714740581,4.494435423,7.618631732,9.799986938,6.993876229,4.182519388,9.292631163,13.24550341,12.10460236,5.530587876,8.925966624,12.77180197,7.151895205,5.620999501,11.15301073,10.79793826,9.416618563,11.15247075,6.27063104,5.197953541,10.87981728,8.325238025,11.39635859,10.98970157,9.722040198,8.597584108,9.579818721,10.77637065,9.505613571,5.831363701,10.25217653,8.213317153,9.545664591,10.59431617,4.182519388,4.182519388,6.287376756,10.19668035,10.65352381,11.59262762,8.059865051,8.804562404,10.606196,9.624133745,7.698362958,14.00833356,4.182519388,9.342756088,4.182519388,9.522436988,8.262357552,9.644254348,5.704516492,8.031822662,11.17231643,11.59382129,6.673912084,6.923189145,5.498662012,12.34968617,5.704516492,6.515797113,9.169832157,9.517410555,6.610273885,9.226390861,8.196589932,8.812800215,10.11254949,12.79378164,10.14440494,10.77075206,7.325240529,11.37151827,6.66142197,11.41178216,7.964167,9.505613571,6.686288054,7.779501077,5.241218394,6.902309938,7.668224675,7.5995781,9.934252424,6.219047775,12.1469612,11.23026606,5.591695505,4.494435423,7.739510648,5.396482402,8.578373878,11.98718005,4.80277908,8.114351645,5.831363701,12.63490482,9.420214116,8.012817256,4.622784562,4.182519388,11.48780406,7.309624087,8.183915003,6.253665331,8.123234283,8.050578591,12.74733844,8.845287514,11.62412557,6.236473168,12.13962399,7.285869126,6.722752644,10.03027681,Cancer
TCGA-HT-8106-01A-11R-2404-07,10.73237784,6.145077035,9.935897812,8.515248101,10.55004216,4.484456682,10.29159303,12.94569032,10.13547886,6.691689436,5.659556369,12.91828085,11.17090508,12.09811353,9.656435288,9.313048364,9.192145639,11.40593243,8.650645698,4.608751078,11.6757264,10.46703433,9.513985601,10.89664752,8.062693834,6.480562715,9.669228049,10.97826791,10.57668269,5.605960814,9.524976191,10.72354987,7.950200303,11.70430767,6.923698181,9.115242379,6.016800699,10.10337743,6.109748564,10.94535435,9.805505627,6.791400909,8.55875563,11.08497514,9.880754802,14.89192168,10.45559669,7.113788643,4.783149553,8.600983664,9.416174248,9.490148195,5.549593282,9.1297209,9.897761844,9.307602126,6.668501664,4.182519388,4.972907329,10.59392516,6.425629936,7.565547667,12.25218199,9.327471785,7.607859019,8.194863225,9.620292224,9.172302812,10.06517873,10.41567862,9.844874479,11.82761491,8.08842382,12.69142779,7.295964913,10.89362371,5.16657309,10.41399115,12.03090304,6.338682385,5.426932233,10.90087023,6.533313158,10.21419375,9.552858692,6.942968374,11.45598475,12.68076812,6.736909275,4.783149553,6.467041617,8.01875369,10.68559109,10.32250568,6.382876201,4.972907329,6.162377495,12.10492699,8.23761671,6.747983177,4.852858189,13.16892918,12.87861357,7.389351346,8.734304096,5.87358061,11.50078622,8.01875369,10.75454761,10.98396557,10.26469238,6.109748564,11.9244173,7.619719586,9.002870719,12.84175195,Cancer
TCGA-QH-A6X3-01A-21R-A32Q-07,8.258909527,5.915494919,7.109784233,11.74140061,11.31767795,4.182519388,10.39479301,13.87030673,9.870190825,6.252668961,5.548060755,12.85990422,11.45716447,13.02827168,10.21617219,9.67725458,8.691953476,10.3176599,7.368524046,4.742099491,11.9001798,7.776250657,9.115920985,10.85675743,6.898486258,7.360352229,10.10820351,10.28710477,10.34041533,6.234040206,9.425693811,9.352234974,7.463060008,12.16523059,6.997573508,8.70158942,5.581020646,8.90150556,6.359136643,10.62199243,9.763996509,7.806477019,8.948099974,11.56383834,10.05791005,12.07777182,10.60671606,8.35985908,4.182519388,8.803528728,9.348155469,9.78677471,5.514047945,9.532002979,9.698233304,9.542750385,7.392758829,4.182519388,5.140149888,10.60329922,5.963011644,6.662384758,13.96759424,9.390424703,6.563893917,8.293355508,9.704627342,9.895560565,10.22063949,10.94847568,11.44194367,11.16787896,9.250988919,12.7087416,6.64874754,11.58044056,4.742099491,10.27211905,10.9883128,6.606989349,5.28191339,10.57828209,6.976159759,10.35572705,9.560486496,7.049704044,12.3511174,12.56115357,6.563893917,4.742099491,6.943404605,6.519366431,11.24280201,10.36382732,6.840195906,4.506938151,6.840195906,13.07279944,10.16725388,7.485736747,4.827344012,12.82274634,13.32513319,10.76111033,8.920874595,6.215137194,11.08027391,7.770127582,11.01234164,10.81896165,10.27211905,7.049704044,9.348155469,4.640360401,8.939986318,9.190745811,Cancer
TCGA-P5-A5EY-01A-11R-A27Q-07,12.10903051,5.704527159,7.492423012,12.29194009,10.24232242,4.182519388,10.13945124,13.96722542,10.60392464,6.09636628,4.871449179,12.16876071,10.60000699,12.27545649,9.203636674,8.078713282,9.274224259,10.16752079,5.704527159,5.204272631,12.53083099,8.755632592,9.482320185,10.56023382,7.101206739,5.943768454,10.56627017,11.33536298,9.933794788,4.871449179,9.590970988,9.654703753,7.770639654,11.70443602,7.653663559,9.41475251,5.443177472,9.463028046,6.587759731,10.6539088,9.383167489,8.192798624,8.587421215,10.70130467,9.914992701,12.50199596,11.15020175,7.386046296,4.671957637,9.730151886,9.557004996,8.864302832,6.18862567,10.26353136,9.944650489,9.224160069,5.91637711,4.182519388,5.022411426,10.54910114,5.204272631,6.971206149,8.182316895,9.051146564,5.859645003,7.891676611,10.09281395,9.708475334,10.83063492,10.8188857,10.19764938,12.00659473,7.615040475,12.99912038,6.232359159,12.75170424,4.871449179,11.45187335,10.63488857,5.830230081,5.484684426,10.49738605,5.563040769,10.25732575,9.616415319,5.35464616,11.77692526,12.94899447,7.749427299,4.871449179,6.55453528,9.208795011,10.58323722,10.34069097,6.120071057,4.182519388,5.204272631,14.41388239,9.803551248,7.260948789,4.182519388,13.56258403,12.51739441,8.583450085,8.505833915,6.520465313,10.95316113,6.995766672,10.98505171,10.82644975,9.985773143,6.274651513,10.86286909,7.475240844,8.239039389,10.55518416,Cancer
TCGA-E1-5319-01A-01R-1896-07,9.555530537,5.656582937,6.192482704,12.28450612,10.03185808,4.182519388,10.44253989,13.81170664,10.56332176,6.045220022,5.343094784,12.69272755,9.904475913,12.30161401,8.833851197,7.524576663,9.054256365,10.11917366,6.121004304,4.182519388,11.68943769,7.464458946,9.394658003,10.84651553,7.328454954,6.593121396,10.1351715,11.14815359,9.334931263,5.305643325,8.902840352,9.941340456,7.365537406,11.83852381,7.100463273,9.284152012,5.18321144,9.550765886,6.901078817,10.30883114,9.848643374,7.471266365,8.4489787,11.53846454,10.052223,12.87901352,10.12345713,7.696787902,4.489743498,9.276474548,9.383981172,9.243380876,5.683416216,9.12009723,10.01120139,9.640201361,6.083686589,4.182519388,4.864426725,10.65862523,5.60088393,6.527521738,12.38624261,9.205470943,8.316444148,7.708324596,9.879365214,9.888203797,10.20554849,10.84262425,11.62482623,11.33793164,9.209508787,12.59954384,6.025530362,11.62972671,4.712665338,11.07706987,10.01120139,5.80881907,5.379141651,10.55303883,6.139255853,10.26685328,9.450302034,4.986452684,13.07138477,12.51934938,7.464458946,4.616186756,6.500353231,7.834677195,10.36959212,10.45108484,5.80881907,4.182519388,6.121004304,13.11276218,9.725819177,6.045220022,4.793552005,12.97736851,13.02692936,10.20048909,8.963897363,6.415345085,10.47222831,7.661604767,11.08202935,10.99179807,10.29655526,5.855413523,10.07783314,5.305643325,8.049031463,9.572867367,Cancer
TCGA-DU-7011-01A-11R-2027-07,10.16398511,5.393042923,7.040949452,11.64748579,10.91409866,4.182519388,10.3343819,13.85976362,9.824997808,6.025312389,4.950648927,12.53978495,11.12382487,12.71284606,9.608223769,8.155388005,8.084824051,10.64165885,6.270867799,5.002342852,12.05786052,8.29729657,9.166911468,10.63347598,7.065947377,6.178274015,10.21880157,10.85198257,10.64029825,5.540667075,8.834308379,9.591417234,8.100808517,11.7666833,7.199707052,8.836689776,4.894841205,9.293580439,5.694369858,10.44294402,9.37932223,7.863599334,8.448402302,11.3047483,9.912157688,12.95038732,10.08316258,7.496227249,4.596546505,9.15169913,9.405202814,9.025929446,5.950769008,9.92674373,10.08516434,9.326122934,6.194179021,4.182519388,4.950648927,10.50256738,5.292680501,6.329097134,10.17718223,8.906357713,6.514653559,7.590270889,9.856985792,9.901972509,10.52780505,10.60794919,10.28299068,11.74216089,8.341638824,12.46740676,6.477025844,11.55231979,4.688737966,10.56126204,10.74591452,5.829556477,5.829556477,10.56269923,5.567839522,10.22607643,9.571558627,6.078403037,12.87127224,12.76136674,7.567339066,4.596546505,5.931398492,7.976326041,10.74781095,10.33354022,6.20988814,4.475781283,6.20988814,13.10311574,9.821399373,6.8900866,5.09614881,12.59050479,12.97366451,11.58945181,8.448402302,6.411838597,11.04273166,7.349032365,10.66860458,10.7229607,10.01444539,6.300309168,10.73129178,6.575100313,8.694232753,11.89257794,Cancer
TCGA-R8-A73M-01A-11R-A32Q-07,8.452743423,4.782113441,7.321340864,10.90671339,9.496515497,4.48393026,10.34785488,13.58913267,11.13002331,6.477218835,5.246941991,13.11415616,9.521729357,11.53693046,9.921590074,6.503829101,9.608129636,10.75425843,6.106801064,4.851705821,10.61703067,6.919961241,10.33280376,11.4721569,8.053952232,5.849019852,10.34785488,11.58777786,7.941151892,5.547365028,11.43159984,8.581447702,8.982347306,10.6016016,6.840131293,10.00996998,5.630739957,10.37403844,7.364292656,11.37266024,9.181474099,8.146348056,9.72127005,12.04801374,9.485344158,12.7549122,10.95953882,8.075481659,4.182519388,9.546509595,8.846645525,10.16997841,5.57587698,8.498000563,10.82239357,10.85063707,6.555506958,4.182519388,5.391814689,11.79671705,5.456892304,7.723456232,10.39720394,9.499691464,6.051933979,9.293709434,10.39123371,9.27899406,10.09744107,11.70722486,12.92761011,10.45394946,8.10508838,11.98825544,6.408257547,11.91466282,4.971557792,9.925136813,8.399210413,7.51145176,5.870918838,10.5038114,8.240772919,9.757534602,9.373793807,5.780766734,12.16383559,11.37266024,7.364292656,4.782113441,7.761241862,8.146348056,9.651604709,11.50766882,6.159369862,4.608010612,6.176418303,12.46152718,10.69387343,6.365079539,4.702705885,13.44190793,12.49531121,10.12545736,9.06833106,7.101428385,9.155522547,6.890565059,12.18666323,10.81922099,10.85436143,6.744392011,7.66197159,5.934303744,7.459696844,9.635815714,Cancer
TCGA-CS-6670-01A-11R-1896-07,10.00821073,5.193191509,7.147716408,11.08410407,10.28583671,4.182519388,9.939568531,13.99528693,10.52904189,6.148449567,4.817079872,12.75767822,9.50720275,12.24244848,9.267348082,8.037921346,8.842295876,10.36842976,6.624381581,4.585779543,11.73393322,7.731613782,9.324742431,10.74971186,7.391151426,6.635144985,10.21045004,10.9049806,9.350237007,5.155003537,9.74314915,9.19002617,7.821471431,11.75911495,7.06401719,9.4640729,5.559984205,9.518489293,6.748216227,10.80890852,9.475701015,7.857672852,8.857944382,11.13491918,9.792787856,12.61571652,10.56416837,7.212650494,4.182519388,9.739537249,9.710311506,9.31668194,5.393624416,9.027626277,10.06798516,9.968653322,6.223861664,4.182519388,5.028574971,10.73950474,5.534040071,6.557928162,11.8369203,9.143382699,6.738317313,8.022081786,9.800897293,9.569569497,10.48802595,10.89743957,10.96444597,11.09450553,9.339138612,12.53488217,6.238424248,12.14642619,4.817079872,10.71519918,9.753930863,5.909359947,5.393624416,10.49945769,6.687712321,9.732286181,9.298788461,5.70385544,12.58268214,12.31297266,7.481338335,4.675615958,6.488004153,8.158690657,10.62218359,10.6525806,5.681136938,4.182519388,6.40148336,13.5675111,10.09461423,6.238424248,4.675615958,13.29014799,13.02554482,11.63602931,8.749453972,6.941094093,10.77521197,7.577042264,11.20204456,10.95045872,10.07373293,6.267063803,9.836272064,6.499915793,8.325876167,9.258958942,Cancer
TCGA-DB-5270-01A-02R-1470-07,9.867763785,5.347000165,6.634766135,11.66057026,10.81323556,4.182519388,10.2326313,13.61382615,10.54022199,6.634766135,4.728184136,12.25797457,11.14128871,12.21315122,10.06303875,8.082272175,9.507522359,10.25064631,7.056048352,4.848871169,12.67658475,7.435241001,9.102297684,10.29811647,7.412909355,6.234787268,10.44751857,11.00213846,9.357951351,5.116866999,9.517911903,9.344878432,7.930406915,11.42123447,7.674201251,9.450357609,5.153664897,9.465198425,7.418525495,10.34334396,9.416048883,7.200728131,8.718676006,10.91249994,10.05681954,12.70724767,10.18454803,6.981481662,4.182519388,9.643016922,9.519205345,8.957060047,5.809013667,10.50737466,9.773378126,9.625109812,5.899882737,4.182519388,5.153664897,10.73361277,5.375654479,6.574201991,8.987303853,8.837621868,6.361980143,7.764824824,9.88892552,10.15657185,10.60009344,10.8624488,10.97695638,12.83042419,7.98409871,11.97698289,5.646968947,12.73003396,5.28698412,11.25117428,11.7568619,5.899882737,4.995119674,10.83934643,6.123112002,10.14405473,9.346336851,6.207772534,11.86172128,13.72450066,7.277141156,5.037860503,7.378734442,8.075226879,10.65522828,10.19186353,6.093582611,4.949741118,5.579600871,13.69320451,9.886923447,6.604824772,4.995119674,12.85405086,12.63545487,11.3162031,8.238572056,7.795226342,10.51192766,7.133700487,10.90905233,10.87714329,9.738271655,6.466747469,10.4283784,7.16761616,7.945954629,10.67217975,Cancer
TCGA-IK-8125-01A-11R-2256-07,9.34553822,5.880669438,7.04386432,12.7777558,10.37583968,4.541173886,10.41272501,13.8710587,10.14591787,6.235888272,5.179598947,13.02425737,9.693072024,12.41517579,9.035261462,8.883092372,8.591334434,10.23370228,5.785374901,4.800590579,12.07334006,7.884263608,9.17145713,10.62857042,7.51894317,6.979541704,9.627687002,10.57942397,9.113817815,5.567084505,10.37645203,9.75750126,7.549962107,11.97913654,6.999153773,9.007038213,5.415915772,9.413981123,6.504217793,10.62393674,9.509793536,8.084348439,8.483807766,11.94177373,9.751847457,12.09321603,10.06996244,7.730782196,4.182519388,9.160112395,9.443516677,9.686171402,5.587012182,10.16589255,9.900627469,9.336749598,6.774021774,4.182519388,4.800590579,10.37645203,6.077427957,7.402249989,11.04068234,9.119686706,5.925593198,8.120035856,9.49970692,9.940933901,10.29198918,10.7090416,12.168323,12.00153504,8.814156776,12.66087027,6.504217793,12.28980968,4.936684827,10.41391853,10.46720489,6.128332483,5.209069129,10.38195148,7.074941472,10.06844724,9.374043296,6.848413316,11.91463141,12.89338248,7.445378736,4.436452064,6.585714938,8.188846163,10.76949577,9.826363988,6.269820248,4.182519388,6.397313334,13.04327463,10.56068825,6.979541704,4.182519388,13.62626702,12.5647607,11.39024128,8.870960126,7.337526455,10.60001817,7.695623105,10.92741852,10.71873165,10.07525312,6.67904403,8.970150464,6.212758775,8.114149451,9.145804603,Cancer
TCGA-DU-A7TI-01A-11R-A33Z-07,9.357653485,6.226200269,9.204187185,11.17318702,10.68547723,4.49570304,9.911222142,13.59311359,10.0981384,6.618348197,5.201932505,12.57323818,10.98421148,12.21835399,10.05450622,9.760710951,9.227137824,10.51891458,9.329012204,5.201932505,11.93441943,7.918766875,9.285947145,10.5390484,7.070073909,6.952492942,10.00469345,10.60976415,11.24694739,6.436791158,10.05799928,9.269962276,8.115713151,11.40200837,7.303150374,8.790381098,5.626423685,9.336705735,7.238043719,10.59060012,9.587805004,7.596458432,8.724401439,11.00968326,9.699395553,13.13591924,10.59220688,7.939221951,4.805271167,9.402327027,9.124189387,9.434945922,5.503686025,9.675333617,9.873390476,9.327082383,7.01252933,4.182519388,5.201932505,10.39735097,5.682969407,7.417649931,12.32340807,9.255828482,6.57858452,8.546504707,9.746346868,10.79207926,10.45941321,10.63570571,11.26317494,11.68926353,8.1857665,12.16240607,6.682121189,12.05028423,5.056644493,10.48298956,10.75955986,6.618348197,5.436497347,9.772100039,7.160990378,9.991357788,9.41872879,6.706812257,12.43571721,12.45107077,7.537086597,4.877457104,7.726030054,7.589983103,10.47691408,10.50618669,6.778304295,5.056644493,6.29470203,12.81513274,10.37138417,7.783810308,4.877457104,12.75848844,12.92773422,10.41652378,8.733181167,6.682121189,10.65889078,7.543807729,10.96387755,10.41924206,9.825002307,7.530333397,10.22681342,6.31127497,8.083952043,10.9774653,Cancer
TCGA-S9-A6WD-01A-12R-A33Z-07,8.828989592,5.721911113,6.689301209,11.56764365,9.789014286,4.182519388,10.4829924,13.74507668,10.91310367,6.006284306,5.280317569,12.56784175,10.41329764,12.01103182,9.377722847,8.639750624,9.204332737,10.31969363,5.423135055,4.567072023,11.76292131,7.027597911,9.461164034,11.2455297,8.419007288,6.660923403,10.21171514,11.01388636,8.730875006,5.449368849,9.611226114,9.301080861,6.85646866,11.337396,7.146730868,9.522312348,5.524269911,9.450492368,8.454227567,10.76548581,9.547565916,7.964489855,9.007168231,11.23585766,10.12800224,12.55685274,10.96835235,7.842627459,4.454840411,8.895468088,9.052002671,9.845074952,5.680943058,9.122636004,9.767685021,9.813159016,6.454697253,4.182519388,5.182807767,10.74762696,5.761454342,7.070818785,12.10391826,9.149286711,6.551446037,8.77863538,9.778389104,9.696101037,10.7541467,10.99932492,13.10956485,10.97813192,8.851492232,12.65359116,6.476813284,11.55805068,5.761454342,10.29754519,9.702859753,6.717097301,5.54809061,10.03734701,7.358280073,9.857242255,9.45983439,5.721911113,13.40496459,12.27988578,7.577201305,4.454840411,8.094072207,8.354494045,10.24450296,10.690986,6.196707453,4.787900851,6.631937467,12.67507845,9.986561235,6.805854455,4.567072023,13.64507774,13.12651767,10.70619698,9.055529811,6.936891846,9.843037046,7.526849225,11.22768272,10.67102625,10.78842952,6.805854455,10.34726865,5.594195495,7.986919729,8.994360173,Cancer
TCGA-HT-A74O-01A-11R-A32Q-07,9.686013063,4.891989947,8.870275686,8.357688196,10.1722942,4.182519388,9.619056818,12.95622967,11.03729294,5.712295972,5.322870534,13.09185229,10.29315625,11.7106877,10.56333083,9.521230674,10.00094653,11.43994033,7.418195385,4.831241127,10.62056986,8.098390538,10.07873906,11.20412537,8.483753298,5.419547227,10.31531353,11.37408696,9.374656459,5.94433086,10.17042527,8.2303037,8.858701433,10.86487852,6.722843219,9.530005912,5.780277696,10.74318387,6.989397769,11.3080604,8.772497837,7.332847558,9.697741669,10.55905205,9.445947675,14.10257517,11.02545362,7.227467599,4.182519388,8.926789893,8.522449855,9.59695672,5.419547227,8.058353713,10.630799,10.03318617,7.144819098,4.182519388,5.047220639,11.53776032,6.122393861,7.326062929,12.41955623,9.461322249,6.469226937,9.29279258,10.09262249,8.787228776,9.948469559,10.647688,12.45260477,10.10832728,6.94542992,11.73712267,6.669250768,10.59362949,4.891989947,10.01871553,9.346778671,7.424551412,5.479149178,10.52435701,6.936466009,9.658269345,9.090071298,6.567080527,12.91985158,11.12142807,7.312394664,4.76371631,7.405396752,7.137057467,9.804044258,11.19680031,6.494372201,5.047220639,5.047220639,12.78088081,8.696490095,7.312394664,4.99908205,13.27156723,13.15935046,9.351737648,8.341121497,6.187074269,9.799213706,6.804429472,11.84208929,10.59850214,10.73625272,6.417457881,11.75000432,6.833810948,8.750114501,12.94247277,Cancer
TCGA-P5-A77X-01A-11R-A32Q-07,9.140631979,5.791807585,7.159749509,12.69611313,10.38894478,4.182519388,9.746780407,14.06129125,10.00333495,6.336912597,5.655066636,11.76947502,10.51555296,12.35005865,8.846953934,9.553817593,8.696046148,9.88806569,4.592005883,5.169559159,11.69292659,7.788674134,9.376456992,10.66110113,7.420806269,6.939298218,10.44337309,10.68000473,9.781007069,5.49903855,10.33567413,9.392363747,7.613904989,11.5329161,7.651687212,9.037143946,5.526674433,9.760323682,6.443203072,10.17400801,9.365216823,8.378536565,8.844641451,11.64430513,10.30072054,11.58709798,10.23611505,8.036660878,4.592005883,9.22834089,9.660109414,9.728104807,6.110557176,10.40235316,9.823851368,9.791838117,6.982853073,4.182519388,5.280985702,10.57178138,5.725489641,8.072785229,10.498762,9.295869158,5.702500934,8.316379767,10.036091,9.787034362,10.5385938,10.74211246,11.35129164,11.87506219,8.792802714,12.71203324,6.912490491,11.90362533,4.683204587,10.51772874,10.46382988,6.965595403,5.441454671,10.73464957,7.97009418,10.15362982,9.636267119,6.236225664,11.9954675,12.89693536,7.395500361,4.759709462,7.414522238,8.352692938,10.67090978,10.31913518,6.280339742,4.759709462,5.411393755,13.15326385,11.07862389,7.182221307,4.182519388,12.52318697,12.07616365,11.15328955,8.807126888,7.296334839,10.14051031,7.817403618,10.64393984,10.77461937,10.1329595,7.113691032,8.703724628,6.529671864,8.068816202,8.766165257,Cancer
TCGA-FG-5965-02A-11R-A29R-07,10.87745587,5.037323732,9.660971435,9.608842834,10.37258052,4.488604148,10.25737371,12.49025878,10.35641727,5.624109065,5.222175208,12.80239719,10.63402024,12.20955318,9.797634629,9.368425604,9.233248242,10.91962037,7.092223724,4.983534783,11.49417368,8.939482466,9.550025917,10.92389168,6.903321167,6.696139622,10.17579827,10.89372346,10.5241648,6.841217156,9.687063765,10.1268731,8.221878473,11.19574499,7.476009168,8.910218456,5.595990065,10.17988647,6.707864583,11.14490114,9.733706395,7.882132639,8.932222079,10.45332147,10.60695137,13.22210096,10.01117676,7.897193461,5.037323732,8.813414586,8.810777009,8.956282234,5.894508158,9.487056289,10.11731207,9.678418701,7.202541567,4.182519388,5.26278089,10.81114531,7.604365735,7.435114891,11.69673465,9.488705751,5.779386618,8.582352109,9.938230504,8.847270007,9.989211891,10.72144914,9.800293085,11.2118034,9.296782917,12.93072611,6.923415093,11.00503776,5.179628161,10.3124081,10.30587639,6.862231778,5.338992308,10.52496844,9.306169484,9.802946647,10.11304229,8.767904188,11.53582983,12.06538914,6.753778616,4.791310682,7.169516223,6.684312458,10.79057593,10.51529518,6.660343847,4.614584427,6.742444482,11.8154439,9.044208781,7.496020786,4.488604148,12.13756475,12.30222361,7.177845968,8.295552686,5.872363372,10.15206352,7.777441411,11.31761535,10.7059421,10.60998423,6.809078977,10.60922661,5.872363372,8.397656869,11.0531815,Cancer
